legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
d5257c6fb6fc4c9341be4a0a8aeaa4c7,2022-07-24,2022-09-10,LAX,LGA,G7AHZNN1,PT7H32M,0,False,False,False,268.84,311.1,3,2666.0,1662820020||1662840960,2022-09-10T07:27:00.000-07:00||2022-09-10T16:16:00.000-04:00,1662837180||1662847140,2022-09-10T15:13:00.000-04:00||2022-09-10T17:59:00.000-04:00,CLT||LGA,LAX||CLT,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,17160||6180,2121||545,coach||coach
fcbd2e20f6bc02f2723ff7be298a049e,2022-04-28,2022-06-08,DEN,SFO,SH2OASBN,PT9H25M,0,True,False,False,212.1,257.21,7,1696.0,1654691400||1654717500,2022-06-08T06:30:00.000-06:00||2022-06-08T12:45:00.000-07:00,1654702200||1654725300,2022-06-08T08:30:00.000-07:00||2022-06-08T14:55:00.000-07:00,SEA||SFO,DEN||SEA,Alaska Airlines||Alaska Airlines,AS||AS,Boeing 737-900||Airbus A320,10800||7800,1017||679,coach||coach
04ef1814783b024eac331b29e558a166,2022-07-04,2022-07-30,DFW,ATL,VNR,PT7H33M,0,False,False,False,107.0,214.58,0,,1659176700||1659196800,2022-07-30T05:25:00.000-05:00||2022-07-30T12:00:00.000-04:00,1659187380||1659203880,2022-07-30T09:23:00.000-04:00||2022-07-30T13:58:00.000-04:00,FLL||ATL,DFW||FLL,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A321 SHARKLETS||,10680||7080,None||None,coach||coach
133c192d72e0d4b7486522d12a886570,2022-08-11,2022-09-27,OAK,PHL,GH2OXVMN,PT17H50M,1,False,False,False,643.72,725.7,7,3867.0,1664301000||1664320920||1664345760,2022-09-27T10:50:00.000-07:00||2022-09-27T16:22:00.000-07:00||2022-09-27T23:16:00.000-07:00,1664308800||1664328840||1664365200,2022-09-27T13:00:00.000-07:00||2022-09-27T18:34:00.000-07:00||2022-09-28T07:40:00.000-04:00,SEA||SFO||PHL,OAK||SEA||SFO,Alaska Airlines||United||United,AS||UA||UA,Boeing 737-800||Airbus A319||Boeing 737-800,7800||7920||19440,672||679||2516,coach||coach||coach
686df4d5ced9eb56d43577a7c953a4d1,2022-05-02,2022-06-04,DFW,EWR,B3AHZNN1,PT3H26M,0,False,False,True,215.82,246.61,2,1380.0,1654381560,2022-06-04T17:26:00.000-05:00,1654393920,2022-06-04T21:52:00.000-04:00,EWR,DFW,JetBlue Airways,B6,Boeing 737-800,12360,1380,coach
3bef359669f80ab363299a79bc55ccc2,2022-10-04,2022-10-31,PHL,ATL,NUAIXSB3,PT5H52M,0,True,False,False,109.77,141.6,7,1612.0,1667238960||1667253000,2022-10-31T13:56:00.000-04:00||2022-10-31T17:50:00.000-04:00,1667249220||1667260080,2022-10-31T16:47:00.000-04:00||2022-10-31T19:48:00.000-04:00,MIA||ATL,PHL||MIA,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,10260||7080,1016||596,coach||coach
a00ddcb95ab636f8c3cfbd0f263652ac,2022-07-04,2022-08-28,DFW,LGA,SUAIZNN1,PT3H26M,0,False,False,True,177.67,205.6,2,1380.0,1661731440,2022-08-28T19:04:00.000-05:00,1661743800,2022-08-28T23:30:00.000-04:00,LGA,DFW,American Airlines,AA,Boeing 737-800,12360,1380,coach
88f12a81345fc938b2558d76db0fea8c,2022-06-08,2022-06-21,EWR,IAD,LA7NA0MQ,PT7H46M,1,False,False,False,208.37,247.6,9,1303.0,1655844900||1655866500,2022-06-21T16:55:00.000-04:00||2022-06-21T22:55:00.000-04:00,1655854020||1655872860,2022-06-21T19:27:00.000-04:00||2022-06-22T00:41:00.000-04:00,ATL||IAD,EWR||ATL,Delta||Delta,DL||DL,Airbus A320||Boeing 737-900,9120||6360,762||541,coach||coach
e7c420b329f924b437390e1bb45e2df6,2022-07-04,2022-07-05,LGA,ORD,SAA0AHEN,PT2H34M,0,False,False,True,133.95,158.6,9,720.0,1657017000,2022-07-05T06:30:00.000-04:00,1657026240,2022-07-05T08:04:00.000-05:00,ORD,LGA,United,UA,Airbus A319,9240,720,coach
7706e2a40e923d06aaf824cdde90c0d0,2022-05-08,2022-05-18,PHL,ORD,G8AIZNN1,PT6H26M,0,False,False,False,157.21,192.6,6,1142.0,1652877600||1652890500,2022-05-18T08:40:00.000-04:00||2022-05-18T12:15:00.000-04:00,1652883480||1652900760,2022-05-18T10:18:00.000-04:00||2022-05-18T14:06:00.000-05:00,BOS||ORD,PHL||BOS,American Airlines||American Airlines,AA||AA,Airbus A320||Embraer 175,5880||10260,280||862,coach||coach
6ec1de2060c0171fb0faaef56308a6d6,2022-07-22,2022-07-27,SFO,DTW,HA0QA0MQ,PT10H8M,1,False,False,False,543.26,607.61,9,2739.0,1658947380||1658977140,2022-07-27T11:43:00.000-07:00||2022-07-27T22:59:00.000-04:00,1658964840||1658983860,2022-07-27T19:34:00.000-04:00||2022-07-28T00:51:00.000-04:00,ATL||DTW,SFO||ATL,Delta||Delta,DL||DL,Boeing 737-900||Boeing 737-900,17460||6720,2135||604,coach||coach
6f2e6575b65bbdac6a874bd67049e912,2022-06-08,2022-06-13,DEN,LAX,V0AHZNN1,PT2H35M,0,False,False,True,213.95,244.6,7,848.0,1655128800,2022-06-13T08:00:00.000-06:00,1655138100,2022-06-13T09:35:00.000-07:00,LAX,DEN,Alaska Airlines,AS,Canadian Regional Jet 700,9300,848,coach
ce768772fc07da1fc7eee14bab17f883,2022-05-23,2022-05-28,MIA,DFW,SAA0PHEN,PT9H46M,0,False,False,False,346.98,396.6,3,2484.0,1653732000||1653753480,2022-05-28T06:00:00.000-04:00||2022-05-28T11:58:00.000-04:00,1653742740||1653767160,2022-05-28T08:59:00.000-04:00||2022-05-28T14:46:00.000-05:00,EWR||DFW,MIA||EWR,United||United,UA||UA,Airbus A320||Airbus A319,10740||13680,1104||1380,coach||coach
983229e708019a1f8490fe2c79f9f35d,2022-05-04,2022-05-19,CLT,DFW,L0AWZNN1,PT7H35M,0,False,False,False,296.74,341.1,7,1185.0,1652966400||1652982480,2022-05-19T09:20:00.000-04:00||2022-05-19T13:48:00.000-04:00,1652970300||1652993700,2022-05-19T10:25:00.000-04:00||2022-05-19T15:55:00.000-05:00,RDU||DFW,CLT||RDU,American Airlines||American Airlines,AA||AA,Airbus A320||Boeing 737-800,3900||11220,130||1055,coach||coach
4ba81a927fddfc80a6bb9f2e5c36a9e7,2022-08-16,2022-09-03,MIA,DFW,NUAIZSB3,PT4H40M,0,True,False,False,133.95,167.6,7,1127.0,1662226980||1662234300,2022-09-03T13:43:00.000-04:00||2022-09-03T15:45:00.000-04:00,1662231240||1662243780,2022-09-03T14:54:00.000-04:00||2022-09-03T17:23:00.000-05:00,TPA||DFW,MIA||TPA,American Airlines||American Airlines,AA||AA,Embraer 175||Boeing 737-800,4260||9480,207||920,coach||coach
2b32c649affe4b273e665ae5c3af1338,2022-08-15,2022-09-06,CLT,DEN,QA7OA0MC,PT5H43M,0,False,False,False,274.42,317.1,6,1647.0,1662458400||1662467700,2022-09-06T06:00:00.000-04:00||2022-09-06T08:35:00.000-04:00,1662464700||1662478980,2022-09-06T07:45:00.000-04:00||2022-09-06T09:43:00.000-06:00,DTW||DEN,CLT||DTW,Delta||Delta,DL||DL,Boeing 717||Airbus A321,6300||11280,505||1142,coach||coach
1f07c98e2efaf0fa55973c3e865e81bd,2022-08-04,2022-09-02,CLT,SFO,V7AWZNN1,PT11H59M,0,False,False,False,483.72,547.7,7,2423.0,1662126300||1662162060,2022-09-02T09:45:00.000-04:00||2022-09-02T16:41:00.000-07:00,1662142740||1662169440,2022-09-02T11:19:00.000-07:00||2022-09-02T18:44:00.000-07:00,PHX||SFO,CLT||PHX,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A319,16440||7380,1771||652,coach||coach
af89ef0ed4d3c3d5fa1c968a9eb18805,2022-07-04,2022-08-09,SFO,DEN,XAUTC2BC,PT5H26M,0,True,False,False,134.88,168.6,9,979.0,1660076100||1660090500,2022-08-09T13:15:00.000-07:00||2022-08-09T18:15:00.000-06:00,1660082940||1660095660,2022-08-09T16:09:00.000-06:00||2022-08-09T19:41:00.000-06:00,SLC||DEN,SFO||SLC,Delta||Delta,DL||DL,||,6840||5160,599||380,coach||coach
2d4972fd482e39efa633567bf0fe3f83,2022-07-08,2022-07-22,DEN,ATL,TAUOA0MQ,PT2H52M,0,False,False,True,208.37,238.6,9,1207.0,1658491200,2022-07-22T06:00:00.000-06:00,1658501520,2022-07-22T10:52:00.000-04:00,ATL,DEN,Delta,DL,Airbus A321,10320,1207,coach
46ea3a26ffd1d8e16429469da6eebcb3,2022-05-26,2022-06-19,DEN,JFK,MA7OA0MQ,PT3H55M,0,False,False,True,454.88,503.6,9,1621.0,1655640600,2022-06-19T06:10:00.000-06:00,1655654700,2022-06-19T12:05:00.000-04:00,JFK,DEN,Delta,DL,Boeing 737-900,14100,1621,coach
31d2d0eab92d430f19d5f9abd29a1261,2022-07-12,2022-09-04,SFO,PHL,G3AGZNN1,PT8H11M,1,False,False,False,305.12,351.6,5,2766.0,1662361140||1662379200,2022-09-04T23:59:00.000-07:00||2022-09-05T07:00:00.000-05:00,1662373980||1662390600,2022-09-05T05:33:00.000-05:00||2022-09-05T11:10:00.000-04:00,DFW||PHL,SFO||DFW,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A321,12840||11400,1468||1298,coach||coach
5349dc92a9ec2724d9d2d4917bc749c6,2022-08-07,2022-09-25,LAX,PHL,UA21NR,PT10H17M,0,False,False,False,71.0,178.58,0,,1664110800||1664136000,2022-09-25T06:00:00.000-07:00||2022-09-25T15:00:00.000-05:00,1664121960||1664147820,2022-09-25T11:06:00.000-05:00||2022-09-25T19:17:00.000-04:00,DFW||PHL,LAX||DFW,Spirit Airlines||Spirit Airlines,NK||NK,||,11160||11820,None||None,coach||coach
d701ee389fcd5533d4ba5b2a861bfec8,2022-09-25,2022-09-27,SFO,DEN,LA0NA0MC,PT5H18M,0,False,False,False,227.91,268.6,9,979.0,1664309400||1664323140,2022-09-27T13:10:00.000-07:00||2022-09-27T17:59:00.000-06:00,1664316480||1664328480,2022-09-27T16:08:00.000-06:00||2022-09-27T19:28:00.000-06:00,SLC||DEN,SFO||SLC,Delta||Delta,DL||DL,Airbus A320||Boeing 737-800,7080||5340,599||380,coach||coach
8586637d772ab21a0c2fcbdd8a3d2a2a,2022-09-22,2022-10-05,MIA,CLT,WAA0AFEN,PT7H3M,0,False,False,False,426.97,482.59,3,1649.0,1664976720||1664994420,2022-10-05T09:32:00.000-04:00||2022-10-05T14:27:00.000-04:00,1664987460||1665002100,2022-10-05T12:31:00.000-04:00||2022-10-05T16:35:00.000-04:00,EWR||CLT,MIA||EWR,United||United,UA||UA,Boeing 737-800||Embraer 175 (Enhanced Winglets),10740||7680,1104||545,coach||coach
74d8cd37df2e029db10f1ac864b33619,2022-05-03,2022-06-26,CLT,DTW,TAVQA0MQ,PT1H50M,0,False,False,True,203.72,232.1,9,505.0,1656236400,2022-06-26T05:40:00.000-04:00,1656243000,2022-06-26T07:30:00.000-04:00,DTW,CLT,Delta,DL,Boeing 717,6600,505,coach
f6ac12fbb3de8fc1d1caf1dd9dd83788,2022-09-18,2022-10-22,DEN,CLT,GA7NR,PT13H,0,False,False,False,71.0,140.58,0,,1666440000||1666479600,2022-10-22T06:00:00.000-06:00||2022-10-22T19:00:00.000-04:00,1666453800||1666486800,2022-10-22T11:50:00.000-04:00||2022-10-22T21:00:00.000-04:00,FLL||CLT,DEN||FLL,Spirit Airlines||Spirit Airlines,NK||NK,||,13800||7200,None||None,coach||coach
e9486b00cbaf55fa54997df7a18dfb5d,2022-06-13,2022-07-11,LGA,ORD,NVAHZNN3,PT5H43M,0,False,False,False,73.49,102.6,7,815.0,1657540800||1657553400,2022-07-11T08:00:00.000-04:00||2022-07-11T11:30:00.000-04:00,1657545720||1657561380,2022-07-11T09:22:00.000-04:00||2022-07-11T12:43:00.000-05:00,DCA||ORD,LGA||DCA,American Airlines||American Airlines,AA||AA,Airbus A319||Boeing 737-800,4920||7980,221||594,coach||coach
e95143512ac3cf1a9144f1b54b9a2ada,2022-05-21,2022-07-06,BOS,DFW,M0AJZNN1,PT6H10M,0,False,False,False,324.65,372.6,4,1583.0,1657125000||1657135500,2022-07-06T12:30:00.000-04:00||2022-07-06T15:25:00.000-04:00,1657131300||1657147200,2022-07-06T14:15:00.000-04:00||2022-07-06T17:40:00.000-05:00,DCA||DFW,BOS||DCA,American Airlines||American Airlines,AA||AA,Airbus A319||Boeing 737-800,6300||11700,406||1177,coach||coach
f956921ef2ee86897229b0cff4c6ffbf,2022-09-18,2022-10-04,OAK,LGA,VAUUA0MC,PT16H50M,1,False,False,False,177.68,224.71,5,2808.0,1664940000||1664973300||1664993940,2022-10-04T20:20:00.000-07:00||2022-10-05T05:35:00.000-07:00||2022-10-05T14:19:00.000-04:00,1664945580||1664989620||1665000600,2022-10-04T21:53:00.000-07:00||2022-10-05T13:07:00.000-04:00||2022-10-05T16:10:00.000-04:00,LAX||DTW||LGA,OAK||LAX||DTW,Delta||Delta||Delta,DL||DL||DL,Embraer 175 (Enhanced Winglets)||Airbus A321||Airbus A320,5580||16320||6660,338||1985||485,coach||coach||coach
c8d27026691d0cb0d6be16d1357b5a07,2022-06-09,2022-07-22,MIA,SFO,HAA0OKEN,PT8H11M,0,False,False,False,553.48,618.59,9,2670.0,1658519400||1658539200,2022-07-22T15:50:00.000-04:00||2022-07-22T19:20:00.000-06:00,1658534700||1658548860,2022-07-22T18:05:00.000-06:00||2022-07-22T21:01:00.000-07:00,DEN||SFO,MIA||DEN,United||United,UA||UA,Boeing 737-900||Boeing 777,15300||9660,1716||954,coach||coach
81ad5317d19a9ef67cc243ae71a8e954,2022-05-12,2022-05-31,DFW,IAD,QA0NA0MC,PT7H21M,0,False,False,False,336.74,385.6,4,1266.0,1654009200||1654029300,2022-05-31T10:00:00.000-05:00||2022-05-31T16:35:00.000-04:00,1654016700||1654035660,2022-05-31T13:05:00.000-04:00||2022-05-31T18:21:00.000-04:00,ATL||IAD,DFW||ATL,Delta||Delta,DL||DL,Airbus A321||Airbus A320,7500||6360,725||541,coach||coach
504feab99776458e886e6a4ec7746c4f,2022-07-26,2022-08-29,PHL,DTW,QVAGZNN3,PT5H37M,1,False,False,False,108.84,139.1,4,954.0,1661814000||1661827440,2022-08-29T19:00:00.000-04:00||2022-08-29T22:44:00.000-04:00,1661821920||1661834220,2022-08-29T21:12:00.000-04:00||2022-08-30T00:37:00.000-04:00,CLT||DTW,PHL||CLT,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737-800,7920||6780,449||505,coach||coach
ad1eb74033127ea0fbc836704c965a68,2022-07-13,2022-08-08,SFO,BOS,WAA1PQEN,PT5H44M,1,False,False,True,247.44,280.6,9,2698.0,1660021020,2022-08-08T21:57:00.000-07:00,1660041660,2022-08-09T06:41:00.000-04:00,BOS,SFO,United,UA,Boeing 737 MAX 9,20640,2698,coach
faca35581d87a6ef364969caa69e0f28,2022-07-09,2022-07-24,DFW,EWR,HA3OA0MQ,PT7H26M,0,False,False,False,376.74,428.6,5,1480.0,1658665920||1658686200,2022-07-24T07:32:00.000-05:00||2022-07-24T14:10:00.000-04:00,1658675700||1658692680,2022-07-24T11:15:00.000-04:00||2022-07-24T15:58:00.000-04:00,DTW||EWR,DFW||DTW,Delta||Delta,DL||DL,Airbus A319||Boeing 717,9780||6480,995||485,coach||coach
61c107abc39ebe527830061d608add2a,2022-09-11,2022-10-20,LGA,OAK,QAA0OFEN,PT13H10M,0,False,False,False,577.68,649.11,7,3115.0,1666270800||1666284300||1666310880,2022-10-20T09:00:00.000-04:00||2022-10-20T11:45:00.000-05:00||2022-10-20T17:08:00.000-07:00,1666279920||1666301460||1666318200,2022-10-20T10:32:00.000-05:00||2022-10-20T14:31:00.000-07:00||2022-10-20T19:10:00.000-07:00,ORD||SEA||OAK,LGA||ORD||SEA,United||Alaska Airlines||Alaska Airlines,UA||AS||AS,Airbus A320||Boeing 737-900||Embraer 175,9120||17160||7320,720||1723||672,coach||coach||coach
cf337b4744a2c98687891f523b142231,2022-04-23,2022-04-29,ORD,BOS,Q0AIZNN1,PT2H24M,0,False,False,True,213.95,244.6,7,862.0,1651263000,2022-04-29T15:10:00.000-05:00,1651271640,2022-04-29T18:34:00.000-04:00,BOS,ORD,JetBlue Airways,B6,Embraer 175,8640,862,coach
08cf2791789b5519936340fb4ddd0dd1,2022-07-31,2022-09-22,DFW,EWR,V3AZZNN1,PT3H23M,0,False,False,True,211.16,241.6,7,1380.0,1663853940,2022-09-22T08:39:00.000-05:00,1663866120,2022-09-22T13:02:00.000-04:00,EWR,DFW,American Airlines,AA,Boeing 737-800,12180,1380,coach
4afc1ce4810184e9cefb45064710a322,2022-09-27,2022-10-07,IAD,LGA,UAA7PQEN,PT1H33M,0,False,False,True,273.49,308.6,9,,1665177420,2022-10-07T17:17:00.000-04:00,1665183000,2022-10-07T18:50:00.000-04:00,LGA,IAD,United,UA,,5580,,coach
6f2f2c4f843bb6427a0029f932875a5b,2022-07-20,2022-08-14,EWR,DFW,L8AHZNN1,PT3H53M,0,False,False,True,299.53,336.6,7,1380.0,1660509000,2022-08-14T16:30:00.000-04:00,1660522980,2022-08-14T19:23:00.000-05:00,DFW,EWR,American Airlines,AA,Airbus A321,13980,1380,coach
8df0edb07289282dbc019d5854bc915c,2022-06-07,2022-06-16,EWR,DEN,L0AHZNN1,PT7H22M,0,False,False,False,375.81,427.6,4,2030.0,1655381700||1655400900,2022-06-16T08:15:00.000-04:00||2022-06-16T12:35:00.000-05:00,1655395560||1655408220,2022-06-16T11:06:00.000-05:00||2022-06-16T13:37:00.000-06:00,DFW||DEN,EWR||DFW,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A321,13860||7320,1380||650,coach||coach
bc9004c9d81a9e5c1978b3ea9441b803,2022-06-04,2022-06-25,EWR,DTW,V7AHZNN1,PT4H45M,0,False,False,False,282.79,326.1,7,1050.0,1656165300||1656176400,2022-06-25T09:55:00.000-04:00||2022-06-25T13:00:00.000-04:00,1656172680||1656182400,2022-06-25T11:58:00.000-04:00||2022-06-25T14:40:00.000-04:00,CLT||DTW,EWR||CLT,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 737-800,7380||6000,545||505,coach||coach
12f5539b42ea3afa2560984fce0d7dcf,2022-07-17,2022-08-27,SFO,JFK,NUAKZNN3,PT12H39M,0,False,False,False,315.35,368.2,1,2848.0,1661605200||1661637600,2022-08-27T06:00:00.000-07:00||2022-08-27T17:00:00.000-05:00,1661617740||1661650740,2022-08-27T11:29:00.000-05:00||2022-08-27T21:39:00.000-04:00,DFW||JFK,SFO||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737-800,12540||13140,1468||1380,coach||coach
fb6c63d1af70a27dd5dcb75fe2b218c1,2022-08-19,2022-08-25,JFK,DTW,QA0NA0MQ,PT5H16M,0,False,False,False,481.86,541.6,4,612.0,1661432100||1661445300,2022-08-25T08:55:00.000-04:00||2022-08-25T12:35:00.000-04:00,1661437200||1661451060,2022-08-25T10:20:00.000-04:00||2022-08-25T14:11:00.000-04:00,IAD||DTW,JFK||IAD,Delta||United,DL||UA,Canadair Regional Jet 900||Embraer EMB-145,5100||5760,221||391,coach||coach
ee5129e43d03c47758b26b331643cafa,2022-09-09,2022-10-20,OAK,DEN,KAVOA0MQ,PT7H5M,0,False,False,False,407.44,461.6,9,1186.0,1666290420||1666307400,2022-10-20T11:27:00.000-07:00||2022-10-20T16:10:00.000-07:00,1666295760||1666315920,2022-10-20T12:56:00.000-07:00||2022-10-20T19:32:00.000-06:00,LAX||DEN,OAK||LAX,Delta||United,DL||UA,Embraer 175 (Enhanced Winglets)||Boeing 737-800,5340||8520,338||848,coach||coach
9f2ced425088142692bca7d43ad46111,2022-07-11,2022-09-05,MIA,ATL,HAA2AFEN,PT7H20M,0,False,False,False,527.44,590.6,9,1866.0,1662382680||1662400200,2022-09-05T08:58:00.000-04:00||2022-09-05T13:50:00.000-04:00,1662393540||1662409080,2022-09-05T11:59:00.000-04:00||2022-09-05T16:18:00.000-04:00,EWR||ATL,MIA||EWR,United||United,UA||UA,Boeing 737 MAX 8||Boeing 737 MAX 8,10860||8880,1104||762,coach||coach
9b2fe46d49e363a86e364ebf4d535a20,2022-08-25,2022-09-29,CLT,ATL,QVAIXSB3,PT1H17M,0,True,False,True,90.23,110.1,7,228.0,1664479980,2022-09-29T15:33:00.000-04:00,1664484600,2022-09-29T16:50:00.000-04:00,ATL,CLT,American Airlines,AA,Canadair Regional Jet 900,4620,228,coach
d075a40e3d2b9a1cefc60d6a49182129,2022-08-01,2022-08-02,DTW,BOS,KA0NA0MQ,PT9H59M,0,False,False,False,335.81,390.2,8,797.0,1659438000||1659467400,2022-08-02T07:00:00.000-04:00||2022-08-02T15:10:00.000-04:00,1659443280||1659473940,2022-08-02T08:28:00.000-04:00||2022-08-02T16:59:00.000-04:00,DCA||BOS,DTW||DCA,Delta||Delta,DL||DL,Airbus A321||Embraer 170,5280||6540,391||406,coach||coach
0d123ea331addad6e0e7826a870de30f,2022-07-28,2022-09-18,EWR,DEN,V0AHZNN1,PT8H4M,0,False,False,False,320.0,366.1,7,1891.0,1663523220||1663539360,2022-09-18T13:47:00.000-04:00||2022-09-18T18:16:00.000-04:00,1663530300||1663552260,2022-09-18T15:45:00.000-04:00||2022-09-18T19:51:00.000-06:00,CLT||DEN,EWR||CLT,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,7080||12900,545||1346,coach||coach
b908865ce3f9b5ce61aa3242ff5f0e0c,2022-06-21,2022-08-08,DFW,MIA,LAUNA0MC,PT5H29M,0,False,False,False,233.49,274.6,4,1321.0,1659980160||1659992760,2022-08-08T12:36:00.000-05:00||2022-08-08T17:06:00.000-04:00,1659987900||1659999900,2022-08-08T15:45:00.000-04:00||2022-08-08T19:05:00.000-04:00,ATL||MIA,DFW||ATL,Delta||Delta,DL||DL,Airbus A321||Boeing 737-900,7740||7140,725||596,coach||coach
64f50787e8b52069fb24ff99b7e1987e,2022-08-18,2022-09-11,DEN,OAK,QAA2ADEN,PT11H48M,0,False,False,False,518.52,591.11,7,1791.0,1662905880||1662917880||1662940800,2022-09-11T08:18:00.000-06:00||2022-09-11T11:38:00.000-06:00||2022-09-11T17:00:00.000-07:00,1662911880||1662925560||1662948360,2022-09-11T09:58:00.000-06:00||2022-09-11T12:46:00.000-07:00||2022-09-11T19:06:00.000-07:00,BIL||SEA||OAK,DEN||BIL||SEA,United||Alaska Airlines||Alaska Airlines,UA||AS||AS,Canadair Regional Jet||Embraer 175||Embraer 175,6000||7680||7560,457||662||672,coach||coach||coach
9e60a7d2e698fb3621be8d345689d9e5,2022-04-25,2022-06-03,LGA,IAD,KA3OX0MC,PT8H35M,0,False,False,False,348.84,404.2,2,1303.0,1654263000||1654287600,2022-06-03T09:30:00.000-04:00||2022-06-03T16:20:00.000-04:00,1654272300||1654293900,2022-06-03T12:05:00.000-04:00||2022-06-03T18:05:00.000-04:00,ATL||IAD,LGA||ATL,Delta||Delta,DL||DL,Airbus A320||Airbus A320,9300||6300,762||541,coach||coach
86a54335a639847b0a691bea42600d05,2022-06-04,2022-06-15,DTW,OAK,QA7QA0MQ,PT7H39M,0,False,False,False,450.23,507.6,9,2323.0,1655287200||1655310000,2022-06-15T06:00:00.000-04:00||2022-06-15T09:20:00.000-07:00,1655304300||1655314740,2022-06-15T07:45:00.000-07:00||2022-06-15T10:39:00.000-07:00,LAX||OAK,DTW||LAX,Delta||Delta,DL||DL,Airbus A321||Embraer 175 (Enhanced Winglets),17100||4740,1985||338,coach||coach
e255e3270e17baba8ae5d724c326ec69,2022-05-27,2022-07-10,LAX,JFK,MH7OASMN,PT13H45M,1,False,False,False,574.89,647.21,7,2905.0,1657518900||1657548000,2022-07-10T22:55:00.000-07:00||2022-07-11T07:00:00.000-07:00,1657523760||1657568400,2022-07-11T00:16:00.000-07:00||2022-07-11T15:40:00.000-04:00,SFO||JFK,LAX||SFO,Alaska Airlines||Alaska Airlines,AS||AS,Embraer 175||AIRBUS INDUSTRIE A321 SHARKLETS,4860||20400,339||2566,coach||coach
ec8a7b2e5f906ec608790ba75bba2692,2022-09-07,2022-10-08,LAX,ORD,OVAUZNN3,PT6H28M,0,False,False,False,115.35,147.6,7,1992.0,1665265620||1665280500,2022-10-08T14:47:00.000-07:00||2022-10-08T20:55:00.000-05:00,1665276240||1665288900,2022-10-08T19:44:00.000-05:00||2022-10-08T23:15:00.000-05:00,DFW||ORD,ONT||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737-800,10620||8400,1193||799,coach||coach
24aeb0441d24c99f5d3ff97ea017ee60,2022-07-13,2022-08-20,LAX,MIA,LAG2AKDS,PT10H55M,1,False,False,False,276.27,326.19,2,2297.0,1661065020||1661094000,2022-08-20T23:57:00.000-07:00||2022-08-21T10:00:00.000-05:00,1661075700||1661104320,2022-08-21T04:55:00.000-05:00||2022-08-21T13:52:00.000-04:00,IAH||MIA,ONT||IAH,United||United,UA||UA,Boeing 737-800||Boeing 737-900,10680||10320,1339||958,coach||coach
e4b59954e067ab7411b2681854ef006d,2022-09-28,2022-09-30,MIA,LAX,S0AKZNB1,PT8H25M,0,True,False,False,185.12,222.6,7,2353.0,1664566500||1664585280,2022-09-30T15:35:00.000-04:00||2022-09-30T19:48:00.000-05:00,1664577900||1664596800,2022-09-30T17:45:00.000-05:00||2022-09-30T21:00:00.000-07:00,DFW||LAX,MIA||DFW,American Airlines||American Airlines,AA||AA,||Boeing 737-800,11400||11520,1115||1238,coach||coach
9e0256b6896b1c83d96f8d3fb9545b29,2022-09-30,2022-10-02,EWR,DTW,S0AZZNN1,PT6H32M,0,False,False,False,226.98,266.1,7,1050.0,1664712900||1664730300,2022-10-02T08:15:00.000-04:00||2022-10-02T13:05:00.000-04:00,1664720460||1664736420,2022-10-02T10:21:00.000-04:00||2022-10-02T14:47:00.000-04:00,CLT||DTW,EWR||CLT,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737-800,7560||6120,545||505,coach||coach
9fd284f4bf683cfd48e5bbb792c862b4,2022-07-23,2022-08-18,BOS,SFO,GH4AUEY5,PT9H47M,0,False,False,False,232.56,273.6,3,2751.0,1660847220||1660858140,2022-08-18T14:27:00.000-04:00||2022-08-18T17:29:00.000-04:00,1660852140||1660882440,2022-08-18T15:49:00.000-04:00||2022-08-18T21:14:00.000-07:00,JFK||SFO,BOS||JFK,American Airlines||American Airlines,AA||AA,Embraer 175||Airbus A321,4920||24300,185||2566,coach||coach
4e48912d57c32cd8372b09ff284193e7,2022-05-13,2022-06-28,SFO,DEN,SAA7AKEN,PT4H29M,0,False,False,False,271.62,315.59,9,1033.0,1656439500||1656448380,2022-06-28T11:05:00.000-07:00||2022-06-28T13:33:00.000-07:00,1656445440||1656455640,2022-06-28T12:44:00.000-07:00||2022-06-28T16:34:00.000-06:00,LAS||DEN,SFO||LAS,United||United,UA||UA,Boeing 737-800||Boeing 737-900,5940||7260,424||609,coach||coach
